transaction_id,user_id,transaction_date,amount
T75677,U0268,2022-06-13,164.89
T57841,U0269,2022-11-16,82.07
T22797,U0269,2023-02-06,66.63
T96908,U0269,2022-09-03,70.31
T15914,U0269,2023-03-13,19.41
T13844,U0269,2022-08-20,167.52
T36735,U0269,2022-07-27,78.04
T76493,U0269,2022-08-13,14.05
T98652,U0269,2022-10-14,145.31
T86303,U0269,2022-12-26,269.48
T96059,U0269,2022-10-02,294.33
T91926,U0269,2023-02-26,46.05
T31703,U0269,2022-09-10,14.56
T33204,U0269,2022-12-28,73.06
T41664,U0269,2023-03-22,11.95
T80456,U0269,2022-12-30,271.79
T76885,U0270,2022-08-24,60.94
T11115,U0270,2022-07-31,18.73
T34252,U0270,2022-08-12,31.09
T29038,U0270,2022-10-27,71.15
T43363,U0270,2022-07-12,15.95
T30044,U0270,2022-09-20,94.59
T59653,U0270,2022-09-01,83.41
T39840,U0271,2023-04-26,33.5
T60777,U0271,2022-10-11,218.58
T23942,U0271,2023-05-01,45.86
T17634,U0271,2022-11-12,15.41
T70156,U0271,2022-12-13,119.03
T91447,U0271,2022-09-07,17.98
T21747,U0271,2022-11-23,140.11
T85465,U0271,2023-06-01,344.55
T85573,U0271,2023-04-03,151.21
T89596,U0271,2022-11-06,2.27
T89377,U0271,2023-04-16,91.6
T83349,U0271,2023-05-12,118.88
T13528,U0271,2022-12-16,174.56
T47480,U0271,2022-10-10,5.76
T26489,U0271,2023-05-26,65.41
T12432,U0271,2022-10-07,76.65
T93467,U0271,2023-03-21,18.53
T26039,U0271,2022-12-06,38.93
T14785,U0271,2022-12-27,58.02
T75353,U0272,2022-06-26,169.83
T76679,U0272,2022-10-17,52.56
T18375,U0272,2022-06-14,39.57
T66879,U0272,2022-09-24,136.6
T97037,U0272,2022-06-08,8.3
T96737,U0272,2022-08-02,4.98
T96401,U0272,2022-11-17,59.41
T73316,U0272,2022-12-09,58.99
T36220,U0272,2022-05-04,225.99
T13422,U0272,2022-09-01,13.49
T35664,U0272,2023-01-03,13.16
T97745,U0272,2022-08-30,15.95
T16351,U0272,2022-06-22,3.02
T16734,U0273,2022-07-30,184.81
T97952,U0273,2023-02-12,128.15
T26298,U0273,2022-08-04,8.12
T35473,U0273,2023-01-25,11.22
T12274,U0273,2023-03-16,67.88
T85935,U0273,2022-07-08,17.52
T16631,U0273,2022-06-25,382.89
T23040,U0273,2022-07-29,17.26
T11891,U0273,2022-11-05,66.84
T19456,U0273,2022-07-27,45.27
T53764,U0273,2022-07-18,101.99
T98473,U0273,2022-07-26,13.82
T25382,U0274,2023-01-04,110.41
T31398,U0274,2023-08-04,359.82
T71661,U0274,2022-12-23,93.35
T97553,U0274,2023-03-15,12.77
T84482,U0274,2022-12-17,38.67
T41739,U0274,2022-12-31,202.22
T18096,U0274,2022-12-24,26.47
T78201,U0274,2023-05-01,93.57
T86924,U0274,2023-08-24,51.53
T48744,U0274,2022-12-20,23.3
T69607,U0274,2023-04-23,167.88
T83374,U0274,2023-08-02,135.8
T95487,U0274,2023-03-23,108.35
T24820,U0274,2023-07-09,26.96
T67872,U0274,2023-04-01,10.3
T26648,U0274,2023-06-22,85.84
T34805,U0275,2023-03-25,71.15
T17511,U0275,2023-03-15,177.02
T26435,U0275,2023-01-28,43.05
T35202,U0275,2022-09-15,55.31
T16355,U0275,2022-10-19,13.72
T90160,U0275,2022-12-13,13.12
T22952,U0275,2023-04-17,96.64
T45754,U0275,2023-04-04,112.56
T39652,U0275,2023-01-06,150.21
T64747,U0275,2023-02-19,81.35
T17694,U0275,2022-11-20,103.78
T65230,U0276,2022-09-24,291.46
T88838,U0276,2022-12-29,21.95
T31743,U0276,2022-10-09,208.24
T84825,U0276,2022-09-14,121.91
T28990,U0276,2022-08-04,60.49
T32129,U0277,2022-11-20,73.22
T99331,U0277,2022-11-18,35.39
T49259,U0277,2022-08-29,54.91
T13545,U0277,2022-10-20,35.43
T52871,U0277,2022-12-11,30.52
T47639,U0277,2022-06-07,17.87
T90070,U0278,2022-11-29,55.13
T40663,U0278,2022-03-06,104.94
T99396,U0278,2022-04-22,2.5
T78631,U0278,2022-06-11,166.21
T99887,U0278,2022-04-29,76.91
T83572,U0278,2022-05-25,32.6
T61352,U0278,2022-11-12,6.36
T98147,U0278,2022-08-24,17.73
T15831,U0278,2022-10-27,225.41
T52964,U0278,2022-09-18,115.84
T18994,U0278,2022-03-30,28.76
T64436,U0278,2022-12-13,6.79
T19634,U0278,2022-05-18,117.32
T66707,U0278,2022-03-10,84.96
T39749,U0278,2022-11-08,51.84
T14110,U0279,2022-12-25,90.91
T85282,U0279,2022-07-02,55.2
T92719,U0279,2022-10-15,59.18
T26692,U0279,2023-01-18,29.32
T19024,U0279,2022-12-06,174.37
T73305,U0279,2022-11-03,66.41
T37872,U0279,2022-06-30,78.4
T39734,U0280,2022-10-05,49.49
T80376,U0280,2022-11-21,53.75
T96477,U0280,2023-03-07,63.33
T90142,U0280,2023-02-01,45.84
T78154,U0280,2022-08-21,10.6
T32731,U0281,2022-07-13,24.35
T45988,U0281,2022-10-22,20.26
T81073,U0281,2022-10-31,56.5
T29658,U0281,2022-05-23,170.14
T68217,U0281,2023-01-29,185.12
T53652,U0282,2023-01-07,242.84
T50729,U0282,2022-12-30,149.31
T56200,U0282,2022-06-17,59.91
T12716,U0282,2022-06-28,140.08
T78965,U0282,2022-09-25,311.54
T68223,U0283,2022-12-16,38.64
T26006,U0283,2022-09-25,559.86
T21649,U0283,2023-01-29,186.79
T40347,U0283,2022-12-12,94.41
T10518,U0283,2022-10-15,4.1
T26796,U0283,2022-12-06,231.72
T67680,U0283,2022-11-26,81.52
T51392,U0283,2023-02-03,202.86
T83814,U0283,2022-06-07,179.84
T88453,U0283,2022-08-27,178.98
T97547,U0283,2022-12-10,119.79
T73729,U0283,2023-02-15,34.45
T61430,U0283,2022-07-24,40.97
T64285,U0283,2023-01-19,36.88
T36336,U0283,2022-05-26,2.02
T12088,U0283,2022-12-30,87.36
T25916,U0283,2022-12-27,120.01
T28387,U0283,2022-06-27,192.32
T66440,U0284,2022-05-29,164.75
T85194,U0284,2022-07-04,11.58
T46335,U0284,2022-10-22,50.63
T17078,U0284,2022-06-09,41.08
T43323,U0284,2022-07-14,84.28
T16475,U0284,2022-08-05,197.41
T59054,U0284,2022-11-29,8.16
T92577,U0284,2022-12-22,7.53
T31505,U0284,2022-06-26,189.92
T28532,U0284,2022-08-16,23.93
T91657,U0284,2022-06-24,110.49
T12299,U0284,2022-06-18,78.28
T85896,U0285,2023-04-10,292.58
T71461,U0285,2023-06-25,53.61
T71953,U0285,2023-09-30,39.59
T66695,U0285,2023-04-11,93.32
T15592,U0286,2023-04-03,540.0
T62662,U0286,2023-06-18,2.28
T22492,U0286,2022-10-01,11.98
T93006,U0287,2022-08-31,79.32
T84880,U0287,2023-04-10,102.3
T52148,U0287,2022-12-28,30.04
T91466,U0287,2022-12-12,8.84
T87290,U0287,2023-03-25,12.7
T53914,U0287,2023-01-03,25.44
T77703,U0287,2022-12-03,69.35
T57232,U0287,2023-02-14,183.54
T36450,U0287,2022-09-04,120.83
T62370,U0287,2023-04-18,155.61
T96922,U0287,2023-04-02,43.23
T69863,U0287,2023-04-18,51.86
T64292,U0288,2023-02-01,121.72
T43777,U0288,2023-01-09,291.27
T33595,U0288,2023-01-26,52.58
T79199,U0288,2022-12-20,108.46
T21460,U0288,2022-05-16,62.52
T77643,U0288,2022-12-15,99.58
T66217,U0288,2022-12-03,59.71
T45842,U0288,2022-05-13,20.9
T37884,U0288,2022-07-24,70.91
T84721,U0288,2022-11-08,75.2
T83713,U0288,2022-07-19,166.39
T55860,U0289,2022-05-20,35.39
T78986,U0289,2022-06-23,53.12
T80532,U0289,2023-01-27,25.33
T59947,U0289,2022-05-14,269.62
T25639,U0289,2023-01-06,66.96
T87680,U0289,2022-04-24,99.55
T90992,U0289,2022-05-15,132.53
T39796,U0289,2022-06-09,46.38
T78744,U0289,2022-09-26,127.33
T23423,U0289,2022-10-18,112.7
T94731,U0289,2022-05-02,122.3
T38173,U0289,2022-08-07,67.18
T77812,U0289,2022-10-14,48.28
T62610,U0289,2023-01-08,25.11
T63419,U0289,2022-05-16,174.08
T42866,U0289,2022-04-23,93.74
T87261,U0290,2022-06-12,183.65
T14140,U0290,2022-06-11,188.15
T59008,U0290,2022-08-25,147.65
T71814,U0290,2023-03-07,212.76
T77127,U0290,2022-11-30,163.86
T68744,U0290,2022-10-20,92.26
T61183,U0290,2022-07-01,35.07
T82882,U0290,2022-12-06,219.11
T11800,U0290,2022-11-21,183.64
T56506,U0290,2022-12-01,64.03
T65794,U0290,2022-09-09,3.99
T53116,U0290,2022-07-09,101.76
T45476,U0290,2022-09-25,5.19
T21370,U0290,2022-10-30,260.75
T18625,U0291,2023-06-21,74.93
T32033,U0291,2023-09-06,217.48
T50782,U0291,2023-09-13,181.94
T91256,U0291,2023-06-06,214.37
T13267,U0291,2023-09-04,255.17
T73548,U0291,2023-08-03,11.04
T90798,U0291,2023-01-21,13.78
T70238,U0291,2023-07-21,81.42
T30532,U0291,2023-02-07,224.41
T51772,U0291,2023-07-17,366.32
T33295,U0291,2023-01-17,4.74
T57544,U0291,2023-01-27,43.97
T63228,U0291,2023-03-29,23.94
T51397,U0291,2023-06-10,141.04
T20535,U0291,2023-01-05,102.22
T27226,U0292,2023-01-26,7.61
T90386,U0292,2023-06-27,167.3
T38235,U0292,2023-08-23,139.6
T41844,U0292,2023-06-04,139.96
T37461,U0292,2023-08-10,125.99
T53498,U0292,2023-04-10,110.68
T85363,U0293,2023-03-28,129.64
T97413,U0293,2022-07-24,180.66
T80525,U0293,2023-02-18,53.64
T52511,U0293,2022-09-24,144.77
T11957,U0293,2022-09-24,19.19
T84208,U0293,2022-10-06,38.9
T21514,U0293,2022-08-16,366.15
T43890,U0293,2022-09-28,429.24
T41675,U0293,2023-04-05,71.87
T72560,U0293,2022-10-14,272.22
T57278,U0293,2023-02-10,73.97
T70412,U0294,2023-01-26,65.86
T31647,U0294,2023-07-25,9.83
T42906,U0294,2023-03-21,146.14
T50745,U0294,2023-01-16,137.53
T91089,U0294,2023-06-26,37.35
T90169,U0294,2023-04-22,36.56
T76419,U0294,2022-11-25,181.92
T43301,U0295,2023-01-22,570.88
T13785,U0295,2022-11-10,138.95
T47104,U0295,2023-03-02,103.48
T10255,U0295,2023-04-04,43.9
T13397,U0295,2022-11-06,5.04
T52791,U0295,2023-02-06,3.15
T86537,U0295,2022-10-09,80.78
T85595,U0295,2022-09-14,143.56
T23351,U0295,2023-01-10,77.08
T31172,U0295,2022-11-27,183.75
T80114,U0295,2022-09-08,3.4
T81425,U0295,2022-09-01,45.69
T57908,U0296,2022-11-20,122.94
T95238,U0296,2023-01-12,62.12
T20285,U0296,2023-05-06,164.25
T15460,U0296,2022-08-27,19.8
T86758,U0296,2022-10-09,320.88
T38978,U0296,2023-03-06,48.64
T37142,U0296,2023-02-05,41.79
T51195,U0296,2022-12-02,207.63
T16078,U0296,2022-08-19,82.98
T53757,U0296,2023-04-14,72.66
T38013,U0296,2022-08-22,129.82
T46392,U0296,2022-09-09,86.71
T56954,U0296,2022-09-07,17.74
T15999,U0296,2022-09-17,112.15
T41770,U0296,2023-01-30,14.33
T35778,U0296,2022-10-14,163.92
T11192,U0297,2023-03-30,137.98
T36831,U0297,2022-12-28,30.39
T21559,U0297,2022-08-27,213.47
T39917,U0297,2023-02-26,222.4
T76872,U0297,2022-09-06,21.87
T64771,U0297,2022-11-06,95.15
T30833,U0297,2022-12-03,9.18
T14491,U0297,2023-02-10,49.68
T30327,U0297,2023-03-04,124.94
T28437,U0297,2023-04-12,107.71
T12452,U0297,2022-12-09,98.0
T88161,U0298,2022-09-09,60.79
T59154,U0298,2022-07-13,3.13
T18518,U0298,2022-07-06,211.37
T45274,U0298,2023-03-26,1.31
T79275,U0298,2022-08-01,289.59
T85285,U0298,2022-06-19,67.18
T96013,U0298,2023-02-19,41.85
T37150,U0298,2022-11-24,257.99
T11188,U0298,2023-01-02,2.47
T92820,U0298,2022-09-23,87.09
T14907,U0298,2022-08-24,79.61
T65406,U0298,2022-11-24,24.76
T42913,U0298,2022-12-04,56.02
T36611,U0298,2022-11-02,105.63
T24016,U0298,2022-10-30,129.88
T37148,U0299,2022-12-22,60.49
T41219,U0299,2022-05-22,111.03
T86677,U0299,2022-11-22,38.32
T38007,U0299,2022-08-04,48.0
T61666,U0299,2022-04-06,467.91
T44858,U0300,2023-03-24,130.04
T61314,U0300,2023-06-08,60.08
T89109,U0300,2023-06-02,194.3
T89879,U0300,2023-05-25,288.41
T44453,U0300,2022-12-15,40.94
T65933,U0300,2022-11-20,82.26
T92740,U0300,2022-12-18,9.99
T63941,U0300,2023-06-12,22.37
T32945,U0300,2023-02-04,53.35
T69673,U0300,2023-04-29,23.09
T94367,U0300,2022-11-07,209.2
T26522,U0300,2023-06-03,17.23
T69428,U0300,2023-04-05,60.82
T61312,U0300,2022-12-30,93.06
T95718,U0301,2023-05-02,54.67
T63982,U0301,2023-01-21,52.85
T22285,U0301,2023-07-26,26.31
T30657,U0301,2023-06-15,14.66
T29190,U0301,2022-10-21,21.9
T34182,U0301,2023-03-20,5.69
T51758,U0301,2022-11-20,22.08
T42285,U0301,2023-01-27,0.92
T77449,U0301,2023-05-01,98.69
T95874,U0301,2023-06-21,38.03
T87337,U0301,2023-03-01,361.73
T90584,U0301,2023-03-03,21.53
T15217,U0301,2023-03-21,42.44
T94358,U0301,2023-03-26,44.29
T36712,U0301,2023-05-29,0.85
T39862,U0301,2023-07-06,182.76
T20983,U0301,2022-12-07,3.25
T93953,U0301,2023-05-31,281.64
T65765,U0301,2023-03-22,222.63
T89215,U0302,2023-02-22,53.78
T64619,U0302,2023-06-13,137.31
T65586,U0302,2022-11-08,9.85
T96860,U0302,2023-07-06,71.86
T36367,U0303,2022-06-19,38.07
T39218,U0303,2022-12-10,51.11
T76127,U0303,2022-12-12,16.31
T23564,U0303,2022-09-03,70.03
T79479,U0303,2022-10-12,161.77
T69297,U0304,2022-08-22,131.84
T25935,U0304,2023-04-28,56.6
T20925,U0304,2022-08-08,113.86
T35007,U0304,2022-12-28,93.91
T54563,U0304,2022-10-23,146.53
T99981,U0304,2022-09-11,59.2
T69496,U0304,2022-11-22,64.02
T23350,U0304,2023-01-27,103.16
T13275,U0304,2023-03-18,11.44
T68710,U0304,2022-10-14,57.31
T55939,U0304,2023-02-18,357.38
T88782,U0304,2022-10-18,3.83
T69028,U0304,2023-03-10,37.98
T32678,U0304,2023-01-18,37.7
T74299,U0304,2022-08-25,100.37
T44153,U0305,2022-10-27,23.51
T43166,U0305,2022-10-01,15.68
T53259,U0305,2022-11-25,234.74
T66182,U0305,2022-08-29,346.79
T76723,U0305,2022-07-30,481.5
T52080,U0305,2022-10-20,155.95
T62292,U0305,2022-05-31,108.92
T55086,U0305,2022-09-16,42.42
T32887,U0305,2022-12-03,18.8
T21044,U0305,2022-06-10,8.23
T63760,U0305,2022-12-05,118.19
T50485,U0305,2023-02-16,153.58
T95331,U0305,2022-10-10,175.13
T88950,U0305,2023-01-07,245.07
T65642,U0305,2023-02-02,211.97
T22332,U0305,2022-11-10,825.97
T93460,U0305,2022-08-25,27.98
T44014,U0306,2022-09-15,54.53
T82975,U0306,2022-03-02,225.47
T63160,U0306,2022-10-08,405.43
T98918,U0306,2022-06-14,101.35
T80430,U0306,2022-05-10,17.63
T89704,U0306,2022-06-19,236.29
T43245,U0306,2022-04-02,72.62
T40090,U0306,2022-07-14,16.69
T56792,U0306,2022-03-07,254.75
T50931,U0307,2022-09-14,157.11
T94076,U0307,2022-11-03,182.4
T55597,U0307,2023-01-12,106.36
T73411,U0307,2023-02-05,25.93
T11525,U0307,2022-09-28,32.02
T41079,U0307,2022-07-07,37.81
T44276,U0307,2022-07-31,12.42
T58864,U0307,2023-03-25,31.9
T12109,U0307,2023-01-06,23.51
T12970,U0307,2022-12-09,60.76
T79332,U0307,2022-08-29,239.07
T27157,U0308,2022-06-14,59.45
T32368,U0308,2022-09-04,101.25
T55976,U0308,2022-10-26,25.0
T61493,U0308,2022-06-29,113.03
T23886,U0308,2022-10-02,147.95
T26172,U0308,2022-11-01,64.1
T83258,U0308,2022-10-29,96.16
T86027,U0308,2022-01-28,60.94
T47271,U0308,2022-04-24,224.52
T80820,U0308,2022-11-09,68.89
T40026,U0308,2022-06-05,184.4
T92919,U0308,2022-04-14,161.62
T29234,U0309,2023-02-08,5.42
T29572,U0309,2022-10-30,61.05
T17545,U0309,2023-01-02,285.0
T63963,U0309,2022-11-09,218.8
T69855,U0309,2023-04-30,10.79
T55448,U0309,2023-05-06,136.31
T29212,U0309,2023-04-08,163.88
T19801,U0309,2022-09-20,31.66
T80344,U0309,2022-11-20,63.79
T81784,U0309,2022-09-09,124.13
T88635,U0309,2022-09-11,57.81
T68260,U0310,2022-09-11,337.12
T53357,U0310,2022-06-12,1.5
T71895,U0310,2022-10-25,65.61
T94850,U0310,2022-12-24,40.55
T49126,U0310,2022-10-22,59.62
T93819,U0310,2022-09-05,84.55
T71236,U0310,2023-04-02,57.2
T99309,U0310,2023-03-17,53.59
T84648,U0310,2022-12-08,131.95
T42619,U0310,2022-06-15,115.8
T78696,U0310,2022-10-15,179.14
T54289,U0310,2022-12-03,28.76
T65613,U0310,2023-02-17,94.04
T27314,U0310,2022-07-02,87.99
T14709,U0311,2022-03-25,26.18
T29888,U0311,2022-05-15,82.33
T12720,U0311,2022-08-15,14.44
T69588,U0311,2022-09-14,38.59
T93250,U0311,2022-02-28,244.7
T27480,U0311,2022-11-03,52.63
T20409,U0311,2022-06-05,137.93
T40730,U0311,2022-11-30,12.04
T47900,U0311,2022-11-30,28.44
T33468,U0311,2022-03-31,164.69
T34144,U0311,2022-05-19,143.97
T19142,U0311,2022-05-17,48.8
T92774,U0311,2022-04-26,308.78
T73578,U0311,2022-04-20,241.51
T93604,U0311,2022-10-15,327.81
T99487,U0311,2022-04-29,55.85
T17909,U0311,2022-09-07,22.0
T53961,U0312,2022-09-07,271.23
T73687,U0312,2022-10-03,202.01
T48511,U0312,2022-12-10,26.61
T17972,U0312,2023-05-27,150.68
T63973,U0312,2022-09-10,93.8
T50323,U0312,2022-10-27,353.72
T58710,U0312,2023-02-05,46.78
T54603,U0312,2022-11-03,114.4
T98132,U0312,2022-12-12,6.56
T26952,U0312,2023-05-23,50.46
T88541,U0312,2022-11-15,331.92
T62074,U0312,2023-01-08,77.43
T38684,U0312,2022-09-30,33.95
T39829,U0312,2022-12-05,12.81
T57530,U0312,2023-05-30,121.58
T92904,U0312,2022-12-23,103.52
T63816,U0313,2023-04-27,11.16
T15259,U0313,2023-07-14,122.6
T45933,U0313,2023-07-10,69.22
T72190,U0313,2023-04-03,203.97
T48089,U0313,2023-07-10,13.49
T45026,U0313,2023-05-16,113.29
T10039,U0313,2023-05-07,84.88
T74144,U0313,2023-02-21,65.41
T91351,U0314,2022-05-16,16.6
T77945,U0314,2022-08-18,7.15
T53152,U0314,2022-10-04,547.32
T19870,U0314,2022-06-07,34.08
T31514,U0314,2022-04-19,16.17
T95431,U0314,2022-08-26,27.57
T41946,U0314,2022-05-03,275.08
T85815,U0314,2022-03-24,73.43
T57055,U0314,2022-11-25,45.38
T88799,U0314,2022-12-03,206.67
T64372,U0314,2022-06-23,50.25
T11705,U0314,2022-07-08,40.8
T60785,U0314,2022-07-03,23.23
T78052,U0314,2022-03-04,47.45
T34352,U0314,2022-04-16,38.08
T45632,U0314,2022-12-02,113.1
T28046,U0314,2022-08-18,34.19
T94475,U0314,2022-08-26,86.09
T10008,U0314,2022-09-04,6.82
T91200,U0315,2022-10-30,6.03
T43837,U0315,2023-07-11,36.44
T39556,U0315,2022-10-13,17.16
T58584,U0315,2023-03-09,19.12
T58147,U0315,2022-10-08,143.03
T15207,U0315,2023-04-15,1.6
T44970,U0315,2023-05-12,81.6
T35222,U0315,2022-09-26,47.72
T28053,U0316,2023-05-13,74.82
T36379,U0316,2023-06-10,39.19
T92816,U0316,2023-07-09,11.77
T75468,U0316,2022-12-11,58.48
T61737,U0316,2022-11-17,29.2
T99846,U0316,2023-07-04,239.95
T22906,U0316,2022-11-18,10.73
T24624,U0316,2023-07-12,5.04
T34875,U0316,2023-05-29,0.53
T35257,U0316,2022-11-08,39.76
T92893,U0316,2023-06-05,107.99
T17466,U0316,2022-12-12,131.09
T73005,U0316,2023-06-22,60.38
T21926,U0316,2023-01-08,115.31
T11501,U0316,2023-06-22,44.62
T62275,U0316,2023-04-12,110.2
T61772,U0316,2023-05-09,4.14
T73199,U0316,2023-03-12,49.55
T18163,U0317,2022-07-04,68.85
T61038,U0317,2022-10-31,64.63
T78805,U0317,2022-06-15,231.78
T16191,U0317,2022-02-08,3.54
T60191,U0317,2022-06-08,38.55
T86457,U0317,2022-03-28,90.8
T57472,U0318,2023-04-08,2.68
T21292,U0318,2023-02-16,40.88
T85145,U0318,2022-12-18,373.05
T60189,U0318,2023-03-09,206.8
T66295,U0318,2022-09-16,39.95
T16325,U0318,2023-03-08,88.62
T58025,U0318,2022-11-19,187.93
T35606,U0318,2023-02-10,58.21
T17298,U0318,2023-03-17,1.81
T10207,U0318,2023-02-18,7.74
T11742,U0318,2022-11-21,71.42
T58859,U0318,2023-05-18,348.8
T45531,U0318,2023-01-02,118.16
T99313,U0318,2023-04-12,7.36
T72693,U0319,2022-11-14,176.33
T17078,U0319,2023-06-18,155.25
T52381,U0319,2023-06-17,29.98
T38206,U0319,2023-02-25,123.33
T60561,U0319,2023-03-25,24.19
T69012,U0319,2022-12-01,4.12
T20667,U0319,2023-04-04,22.46
T77122,U0320,2023-06-17,2.96
T67452,U0320,2023-07-19,92.91
T83262,U0320,2023-05-13,50.38
T56108,U0320,2023-02-09,35.48
T62022,U0320,2023-04-30,201.7
T89472,U0320,2023-04-05,137.34
T55966,U0320,2023-01-07,195.03
T23001,U0320,2023-03-20,68.32
T10902,U0321,2023-01-16,162.49
T39060,U0321,2022-06-22,56.53
T62381,U0321,2022-04-20,154.09
T37103,U0321,2022-07-14,62.07
T29724,U0321,2022-09-10,282.96
T46237,U0321,2022-05-21,66.63
T92845,U0321,2022-06-12,62.1
T67977,U0321,2022-12-21,153.75
T43301,U0321,2022-06-19,172.36
T45780,U0322,2023-04-06,79.5
T69064,U0322,2023-05-22,21.98
T97693,U0322,2023-06-19,38.16
T68055,U0322,2023-05-21,33.12
T65803,U0322,2022-11-15,75.69
T11444,U0322,2022-12-01,5.31
T69963,U0322,2023-02-26,17.26
T10780,U0322,2023-01-31,167.5
T30971,U0322,2022-12-26,14.23
T44773,U0322,2023-01-31,26.58
T32667,U0322,2023-07-14,60.4
T39146,U0322,2023-04-04,72.8
T78857,U0322,2023-02-08,144.23
T52747,U0322,2022-12-28,59.3
T85143,U0323,2023-01-27,18.71
T92349,U0323,2023-06-19,108.74
T59286,U0323,2023-01-21,191.42
T55030,U0323,2023-06-26,29.83
T56355,U0323,2023-08-30,67.63
T39768,U0323,2023-05-21,371.02
T57848,U0323,2023-06-12,40.53
T52576,U0323,2023-02-24,90.4
T34415,U0323,2023-07-17,9.45
T10657,U0323,2023-04-24,93.14
T81434,U0323,2023-02-23,9.39
T23130,U0323,2022-12-29,319.99
T63894,U0323,2023-04-05,125.76
T63446,U0323,2023-08-27,155.19
T62100,U0323,2023-07-02,121.77
T26061,U0323,2023-01-28,89.09
T88422,U0323,2023-07-18,59.77
T98620,U0323,2022-12-05,195.46
T79010,U0323,2023-02-02,314.27
T31198,U0324,2022-12-19,585.41
T16972,U0324,2022-11-18,148.02
T24696,U0324,2023-06-23,143.24
T94326,U0324,2023-04-10,310.65
T99357,U0324,2023-03-18,218.68
T58208,U0324,2022-12-11,38.3
T54476,U0324,2022-12-27,18.15
T42999,U0324,2022-11-22,137.0
T42586,U0324,2022-12-12,47.53
T29505,U0324,2023-05-10,64.09
T99769,U0324,2023-05-19,99.53
T73562,U0324,2023-07-05,238.46
T30569,U0325,2022-10-01,13.96
T92855,U0325,2022-12-03,22.2
T30004,U0325,2022-11-15,88.6
T55593,U0325,2022-07-21,6.62
T41283,U0325,2022-06-05,198.37
T51796,U0325,2022-08-16,325.71
T55032,U0325,2022-11-07,28.34
T29023,U0325,2022-12-25,59.8
T97597,U0326,2022-08-03,226.79
T76063,U0326,2022-10-18,101.12
T98184,U0326,2022-09-10,131.19
T58964,U0326,2022-02-22,250.12
T57845,U0326,2022-04-23,242.9
T14928,U0326,2022-10-16,134.3
T34036,U0326,2022-08-30,22.04
T39478,U0326,2022-07-16,185.39
T75909,U0326,2022-02-21,22.79
T88022,U0326,2022-08-21,135.83
T20206,U0326,2022-05-30,115.71
T12706,U0326,2022-05-24,142.25
T20403,U0326,2022-07-03,76.08
T51235,U0326,2022-05-30,101.81
T41811,U0326,2022-03-29,306.44
T84748,U0326,2022-03-31,10.66
T89864,U0326,2022-05-23,36.94
T49834,U0327,2022-06-03,14.7
T35959,U0327,2022-02-26,144.41
T33663,U0327,2022-11-07,1.82
T84603,U0327,2022-02-20,272.19
T84594,U0327,2022-08-19,9.04
T41199,U0327,2022-09-28,160.56
T56807,U0327,2022-05-12,228.88
T33699,U0327,2022-09-14,283.25
T58566,U0327,2022-11-13,202.1
T23945,U0327,2022-03-09,33.9
T97525,U0327,2022-04-26,40.51
T79515,U0327,2022-02-17,55.61
T12368,U0327,2022-03-04,15.0
T28450,U0327,2022-02-23,2.25
T19636,U0327,2022-07-22,203.35
T42871,U0327,2022-02-21,80.77
T74136,U0327,2022-07-30,93.83
T75615,U0328,2023-03-18,256.78
T53165,U0328,2023-02-21,61.12
T78830,U0328,2022-11-15,187.21
T52503,U0328,2023-01-18,60.21
T45897,U0328,2023-04-03,55.23
T40301,U0328,2023-04-14,17.05
T16485,U0328,2022-09-13,55.58
T63164,U0328,2022-11-17,77.09
T91687,U0328,2022-09-04,2.28
T43598,U0328,2023-01-09,58.72
T55071,U0328,2022-12-01,152.03
T62757,U0328,2023-01-01,113.96
T30126,U0328,2022-08-23,100.83
T75261,U0328,2022-09-22,240.3
T10749,U0328,2023-03-08,1.82
T83565,U0328,2022-09-01,81.43
T74614,U0328,2022-09-10,154.81
T75429,U0328,2023-04-18,77.94
T13144,U0329,2022-05-25,246.02
T11916,U0329,2022-04-16,9.55
T96193,U0329,2022-05-17,104.47
T50930,U0329,2022-03-28,53.31
T33317,U0329,2022-05-09,52.02
T57465,U0329,2022-09-07,113.8
T34704,U0329,2022-12-05,6.95
T73604,U0329,2022-05-21,90.07
T35544,U0329,2022-10-15,147.85
T19233,U0329,2022-10-12,176.15
T98972,U0329,2022-03-01,18.7
T75881,U0329,2022-12-11,227.71
T34340,U0329,2022-04-01,106.75
T64807,U0329,2022-04-15,213.58
T31142,U0329,2022-07-15,66.41
T91698,U0329,2022-10-01,78.1
T94766,U0329,2022-10-20,251.38
T55140,U0330,2022-06-03,728.79
T59753,U0330,2022-10-03,31.2
T13007,U0330,2022-08-29,39.87
T76365,U0330,2022-03-03,107.68
T67195,U0330,2022-10-03,34.81
T28110,U0330,2022-01-23,24.31
T19727,U0330,2022-08-04,17.27
T82253,U0331,2022-10-03,143.88
T38214,U0331,2023-03-08,71.96
T61908,U0331,2022-08-13,111.09
T56923,U0331,2022-08-27,187.96
T78612,U0331,2023-04-11,0.96
T11662,U0332,2023-01-18,45.7
T34161,U0332,2022-09-26,51.54
T89564,U0332,2023-04-20,0.14
T50182,U0332,2023-01-24,68.73
T67449,U0332,2023-02-21,139.76
T59711,U0332,2022-08-21,173.31
T75247,U0333,2023-01-14,26.53
T45937,U0333,2022-09-24,300.34
T63143,U0333,2022-12-12,317.79
T13364,U0333,2022-11-06,10.28
